Optional module pokerkit_wrapper was not importable: No module named 'pokerkit'
Training nfsp_iqn_mean_var_05 | seed=42 | 3,000,000 episodes
nfsp_iqn_mean_var_05:  79%|███████▉  | 2376555/3000000 [6:23:15<1:27:50, 118.30ep/s]
nfsp_iqn_mean_var_05:  79%|███████▉  | 2376794/3000000 [6:23:17<1:27:45, 118.35ep/s]
nfsp_iqn_mean_var_05:  79%|███████▉  | 2377036/3000000 [6:23:19<1:27:38, 118.47ep/s]
nfsp_iqn_mean_var_05:  79%|███████▉  | 2377276/3000000 [6:23:21<1:27:33, 118.54ep/s]
nfsp_iqn_mean_var_05:  79%|███████▉  | 2377514/3000000 [6:23:23<1:27:31, 118.54ep/s]
nfsp_iqn_mean_var_05:  79%|███████▉  | 2377752/3000000 [6:23:25<1:27:28, 118.55ep/s]
nfsp_iqn_mean_var_05:  79%|███████▉  | 2377991/3000000 [6:23:27<1:27:25, 118.58ep/s]
nfsp_iqn_mean_var_05:  79%|███████▉  | 2378235/3000000 [6:23:29<1:27:16, 118.74ep/s]
nfsp_iqn_mean_var_05:  79%|███████▉  | 2378474/3000000 [6:23:31<1:27:13, 118.76ep/s]
nfsp_iqn_mean_var_05:  79%|███████▉  | 2378713/3000000 [6:23:33<1:27:10, 118.79ep/s]
nfsp_iqn_mean_var_05:  79%|███████▉  | 2378951/3000000 [6:23:35<1:27:07, 118.79ep/s]
nfsp_iqn_mean_var_05:  79%|███████▉  | 2379190/3000000 [6:23:37<1:27:05, 118.81ep/s]
nfsp_iqn_mean_var_05:  79%|███████▉  | 2379430/3000000 [6:23:39<1:27:01, 118.86ep/s]
nfsp_iqn_mean_var_05:  79%|███████▉  | 2379670/3000000 [6:23:41<1:26:56, 118.91ep/s]
nfsp_iqn_mean_var_05:  79%|███████▉  | 2379909/3000000 [6:23:43<1:26:53, 118.94ep/s]
                                                                                    
  >>> EXPLOITABILITY @ ep 2,380,000: 2.022066

nfsp_iqn_mean_var_05:  79%|███████▉  | 2379909/3000000 [6:23:45<1:26:53, 118.94ep/s]
nfsp_iqn_mean_var_05:  79%|███████▉  | 2380148/3000000 [6:23:46<1:28:59, 116.09ep/s]
nfsp_iqn_mean_var_05:  79%|███████▉  | 2380387/3000000 [6:23:48<1:28:49, 116.25ep/s]
nfsp_iqn_mean_var_05:  79%|███████▉  | 2380626/3000000 [6:23:50<1:28:41, 116.40ep/s]
nfsp_iqn_mean_var_05:  79%|███████▉  | 2380864/3000000 [6:23:52<1:28:33, 116.52ep/s]
nfsp_iqn_mean_var_05:  79%|███████▉  | 2381101/3000000 [6:23:54<1:28:27, 116.60ep/s]
nfsp_iqn_mean_var_05:  79%|███████▉  | 2381339/3000000 [6:23:56<1:28:21, 116.70ep/s]
nfsp_iqn_mean_var_05:  79%|███████▉  | 2381576/3000000 [6:23:58<1:28:15, 116.78ep/s]
nfsp_iqn_mean_var_05:  79%|███████▉  | 2381815/3000000 [6:24:00<1:28:08, 116.89ep/s]
nfsp_iqn_mean_var_05:  79%|███████▉  | 2382054/3000000 [6:24:02<1:28:01, 117.00ep/s]
nfsp_iqn_mean_var_05:  79%|███████▉  | 2382290/3000000 [6:24:04<1:27:57, 117.04ep/s]
nfsp_iqn_mean_var_05:  79%|███████▉  | 2382527/3000000 [6:24:06<1:27:52, 117.11ep/s]
nfsp_iqn_mean_var_05:  79%|███████▉  | 2382763/3000000 [6:24:08<1:27:48, 117.16ep/s]
nfsp_iqn_mean_var_05:  79%|███████▉  | 2383000/3000000 [6:24:10<1:27:43, 117.22ep/s]
nfsp_iqn_mean_var_05:  79%|███████▉  | 2383237/3000000 [6:24:12<1:27:39, 117.27ep/s]
nfsp_iqn_mean_var_05:  79%|███████▉  | 2383475/3000000 [6:24:14<1:27:34, 117.33ep/s]
nfsp_iqn_mean_var_05:  79%|███████▉  | 2383713/3000000 [6:24:16<1:27:29, 117.40ep/s]
nfsp_iqn_mean_var_05:  79%|███████▉  | 2383950/3000000 [6:24:18<1:27:25, 117.43ep/s]
nfsp_iqn_mean_var_05:  79%|███████▉  | 2384188/3000000 [6:24:20<1:27:20, 117.51ep/s]
nfsp_iqn_mean_var_05:  79%|███████▉  | 2384426/3000000 [6:24:22<1:27:15, 117.57ep/s]
nfsp_iqn_mean_var_05:  79%|███████▉  | 2384664/3000000 [6:24:24<1:27:10, 117.64ep/s]
nfsp_iqn_mean_var_05:  79%|███████▉  | 2384903/3000000 [6:24:26<1:27:04, 117.72ep/s]
nfsp_iqn_mean_var_05:  80%|███████▉  | 2385140/3000000 [6:24:28<1:27:02, 117.73ep/s]
nfsp_iqn_mean_var_05:  80%|███████▉  | 2385378/3000000 [6:24:30<1:26:58, 117.79ep/s]
nfsp_iqn_mean_var_05:  80%|███████▉  | 2385617/3000000 [6:24:32<1:26:52, 117.86ep/s]
nfsp_iqn_mean_var_05:  80%|███████▉  | 2385855/3000000 [6:24:34<1:26:48, 117.90ep/s]
nfsp_iqn_mean_var_05:  80%|███████▉  | 2386095/3000000 [6:24:36<1:26:42, 117.99ep/s]
nfsp_iqn_mean_var_05:  80%|███████▉  | 2386333/3000000 [6:24:38<1:26:38, 118.04ep/s]
nfsp_iqn_mean_var_05:  80%|███████▉  | 2386571/3000000 [6:24:40<1:26:35, 118.07ep/s]
nfsp_iqn_mean_var_05:  80%|███████▉  | 2386809/3000000 [6:24:42<1:26:32, 118.10ep/s]
nfsp_iqn_mean_var_05:  80%|███████▉  | 2387047/3000000 [6:24:44<1:26:28, 118.13ep/s]
nfsp_iqn_mean_var_05:  80%|███████▉  | 2387286/3000000 [6:24:46<1:26:24, 118.19ep/s]
nfsp_iqn_mean_var_05:  80%|███████▉  | 2387525/3000000 [6:24:48<1:26:20, 118.23ep/s]
nfsp_iqn_mean_var_05:  80%|███████▉  | 2387763/3000000 [6:24:50<1:26:17, 118.26ep/s]
nfsp_iqn_mean_var_05:  80%|███████▉  | 2388002/3000000 [6:24:52<1:26:13, 118.30ep/s]
nfsp_iqn_mean_var_05:  80%|███████▉  | 2388242/3000000 [6:24:54<1:26:07, 118.38ep/s]
nfsp_iqn_mean_var_05:  80%|███████▉  | 2388485/3000000 [6:24:56<1:25:59, 118.52ep/s]
nfsp_iqn_mean_var_05:  80%|███████▉  | 2388725/3000000 [6:24:58<1:25:55, 118.58ep/s]
nfsp_iqn_mean_var_05:  80%|███████▉  | 2388965/3000000 [6:25:00<1:25:50, 118.63ep/s]
nfsp_iqn_mean_var_05:  80%|███████▉  | 2389203/3000000 [6:25:02<1:25:48, 118.63ep/s]
nfsp_iqn_mean_var_05:  80%|███████▉  | 2389442/3000000 [6:25:04<1:25:45, 118.66ep/s]
nfsp_iqn_mean_var_05:  80%|███████▉  | 2389680/3000000 [6:25:06<1:25:43, 118.66ep/s]
nfsp_iqn_mean_var_05:  80%|███████▉  | 2389921/3000000 [6:25:08<1:25:37, 118.74ep/s]
                                                                                    
  >>> EXPLOITABILITY @ ep 2,390,000: 2.042271

nfsp_iqn_mean_var_05:  80%|███████▉  | 2389921/3000000 [6:25:10<1:25:37, 118.74ep/s]
nfsp_iqn_mean_var_05:  80%|███████▉  | 2390159/3000000 [6:25:11<1:27:39, 115.96ep/s]
nfsp_iqn_mean_var_05:  80%|███████▉  | 2390398/3000000 [6:25:13<1:27:30, 116.11ep/s]
nfsp_iqn_mean_var_05:  80%|███████▉  | 2390636/3000000 [6:25:15<1:27:22, 116.24ep/s]
nfsp_iqn_mean_var_05:  80%|███████▉  | 2390873/3000000 [6:25:17<1:27:16, 116.33ep/s]
nfsp_iqn_mean_var_05:  80%|███████▉  | 2391112/3000000 [6:25:19<1:27:07, 116.47ep/s]
nfsp_iqn_mean_var_05:  80%|███████▉  | 2391350/3000000 [6:25:21<1:27:00, 116.58ep/s]
nfsp_iqn_mean_var_05:  80%|███████▉  | 2391589/3000000 [6:25:23<1:26:53, 116.71ep/s]
nfsp_iqn_mean_var_05:  80%|███████▉  | 2391826/3000000 [6:25:25<1:26:47, 116.78ep/s]
nfsp_iqn_mean_var_05:  80%|███████▉  | 2392065/3000000 [6:25:27<1:26:40, 116.90ep/s]
nfsp_iqn_mean_var_05:  80%|███████▉  | 2392302/3000000 [6:25:29<1:26:35, 116.97ep/s]
nfsp_iqn_mean_var_05:  80%|███████▉  | 2392541/3000000 [6:25:31<1:26:28, 117.09ep/s]
nfsp_iqn_mean_var_05:  80%|███████▉  | 2392780/3000000 [6:25:33<1:26:21, 117.18ep/s]
nfsp_iqn_mean_var_05:  80%|███████▉  | 2393016/3000000 [6:25:35<1:26:19, 117.20ep/s]
nfsp_iqn_mean_var_05:  80%|███████▉  | 2393254/3000000 [6:25:37<1:26:13, 117.28ep/s]
nfsp_iqn_mean_var_05:  80%|███████▉  | 2393491/3000000 [6:25:39<1:26:09, 117.32ep/s]
nfsp_iqn_mean_var_05:  80%|███████▉  | 2393728/3000000 [6:25:41<1:26:05, 117.38ep/s]
nfsp_iqn_mean_var_05:  80%|███████▉  | 2393966/3000000 [6:25:43<1:26:00, 117.44ep/s]
nfsp_iqn_mean_var_05:  80%|███████▉  | 2394204/3000000 [6:25:45<1:25:55, 117.50ep/s]
nfsp_iqn_mean_var_05:  80%|███████▉  | 2394441/3000000 [6:25:47<1:25:51, 117.54ep/s]
nfsp_iqn_mean_var_05:  80%|███████▉  | 2394680/3000000 [6:25:49<1:25:46, 117.62ep/s]
nfsp_iqn_mean_var_05:  80%|███████▉  | 2394919/3000000 [6:25:51<1:25:40, 117.71ep/s]
nfsp_iqn_mean_var_05:  80%|███████▉  | 2395157/3000000 [6:25:53<1:25:36, 117.75ep/s]
nfsp_iqn_mean_var_05:  80%|███████▉  | 2395394/3000000 [6:25:55<1:25:35, 117.74ep/s]
nfsp_iqn_mean_var_05:  80%|███████▉  | 2395633/3000000 [6:25:57<1:25:30, 117.81ep/s]
nfsp_iqn_mean_var_05:  80%|███████▉  | 2395870/3000000 [6:25:59<1:25:26, 117.84ep/s]
nfsp_iqn_mean_var_05:  80%|███████▉  | 2396109/3000000 [6:26:01<1:25:21, 117.91ep/s]
nfsp_iqn_mean_var_05:  80%|███████▉  | 2396347/3000000 [6:26:03<1:25:17, 117.96ep/s]
nfsp_iqn_mean_var_05:  80%|███████▉  | 2396584/3000000 [6:26:05<1:25:14, 117.99ep/s]
nfsp_iqn_mean_var_05:  80%|███████▉  | 2396822/3000000 [6:26:07<1:25:10, 118.02ep/s]
nfsp_iqn_mean_var_05:  80%|███████▉  | 2397060/3000000 [6:26:09<1:25:07, 118.05ep/s]
nfsp_iqn_mean_var_05:  80%|███████▉  | 2397299/3000000 [6:26:11<1:25:03, 118.10ep/s]
nfsp_iqn_mean_var_05:  80%|███████▉  | 2397536/3000000 [6:26:13<1:25:01, 118.11ep/s]
nfsp_iqn_mean_var_05:  80%|███████▉  | 2397774/3000000 [6:26:15<1:24:57, 118.13ep/s]
nfsp_iqn_mean_var_05:  80%|███████▉  | 2398012/3000000 [6:26:17<1:24:54, 118.17ep/s]
nfsp_iqn_mean_var_05:  80%|███████▉  | 2398251/3000000 [6:26:19<1:24:49, 118.23ep/s]
nfsp_iqn_mean_var_05:  80%|███████▉  | 2398493/3000000 [6:26:21<1:24:41, 118.36ep/s]
nfsp_iqn_mean_var_05:  80%|███████▉  | 2398736/3000000 [6:26:23<1:24:33, 118.50ep/s]
nfsp_iqn_mean_var_05:  80%|███████▉  | 2398974/3000000 [6:26:25<1:24:31, 118.51ep/s]
nfsp_iqn_mean_var_05:  80%|███████▉  | 2399212/3000000 [6:26:27<1:24:31, 118.47ep/s]
nfsp_iqn_mean_var_05:  80%|███████▉  | 2399450/3000000 [6:26:29<1:24:29, 118.47ep/s]
nfsp_iqn_mean_var_05:  80%|███████▉  | 2399690/3000000 [6:26:31<1:24:24, 118.53ep/s]
nfsp_iqn_mean_var_05:  80%|███████▉  | 2399929/3000000 [6:26:33<1:24:21, 118.55ep/s]
                                                                                    
[Ep 2,400,000/3,000,000] avg_reward=  0.061 | exploit=  2.0423 | br_loss= 0.3964 | avg_pol= 0.3604 | eps/s=  117.5 | 386.6m

nfsp_iqn_mean_var_05:  80%|███████▉  | 2399929/3000000 [6:26:34<1:24:21, 118.55ep/s]
                                                                                    
  >>> EXPLOITABILITY @ ep 2,400,000: 2.032713

nfsp_iqn_mean_var_05:  80%|███████▉  | 2399929/3000000 [6:26:35<1:24:21, 118.55ep/s]
nfsp_iqn_mean_var_05:  80%|████████  | 2400167/3000000 [6:26:36<1:26:20, 115.78ep/s]
nfsp_iqn_mean_var_05:  80%|████████  | 2400406/3000000 [6:26:38<1:26:11, 115.94ep/s]
nfsp_iqn_mean_var_05:  80%|████████  | 2400645/3000000 [6:26:40<1:26:02, 116.10ep/s]
nfsp_iqn_mean_var_05:  80%|████████  | 2400884/3000000 [6:26:42<1:25:53, 116.26ep/s]
nfsp_iqn_mean_var_05:  80%|████████  | 2401122/3000000 [6:26:44<1:25:45, 116.39ep/s]
nfsp_iqn_mean_var_05:  80%|████████  | 2401362/3000000 [6:26:46<1:25:36, 116.56ep/s]
nfsp_iqn_mean_var_05:  80%|████████  | 2401601/3000000 [6:26:48<1:25:28, 116.68ep/s]
nfsp_iqn_mean_var_05:  80%|████████  | 2401842/3000000 [6:26:50<1:25:19, 116.85ep/s]
nfsp_iqn_mean_var_05:  80%|████████  | 2402082/3000000 [6:26:52<1:25:10, 116.99ep/s]
nfsp_iqn_mean_var_05:  80%|████████  | 2402321/3000000 [6:26:54<1:25:03, 117.11ep/s]
nfsp_iqn_mean_var_05:  80%|████████  | 2402562/3000000 [6:26:56<1:24:55, 117.26ep/s]
nfsp_iqn_mean_var_05:  80%|████████  | 2402799/3000000 [6:26:58<1:24:50, 117.31ep/s]
nfsp_iqn_mean_var_05:  80%|████████  | 2403038/3000000 [6:27:00<1:24:44, 117.41ep/s]
nfsp_iqn_mean_var_05:  80%|████████  | 2403277/3000000 [6:27:02<1:24:38, 117.51ep/s]
nfsp_iqn_mean_var_05:  80%|████████  | 2403518/3000000 [6:27:04<1:24:30, 117.63ep/s]
nfsp_iqn_mean_var_05:  80%|████████  | 2403757/3000000 [6:27:06<1:24:25, 117.70ep/s]
nfsp_iqn_mean_var_05:  80%|████████  | 2403998/3000000 [6:27:08<1:24:17, 117.84ep/s]
nfsp_iqn_mean_var_05:  80%|████████  | 2404237/3000000 [6:27:10<1:24:12, 117.92ep/s]
nfsp_iqn_mean_var_05:  80%|████████  | 2404476/3000000 [6:27:12<1:24:07, 117.99ep/s]
nfsp_iqn_mean_var_05:  80%|████████  | 2404717/3000000 [6:27:14<1:24:00, 118.11ep/s]
nfsp_iqn_mean_var_05:  80%|████████  | 2404955/3000000 [6:27:17<1:23:58, 118.09ep/s]
nfsp_iqn_mean_var_05:  80%|████████  | 2405197/3000000 [6:27:19<1:23:51, 118.22ep/s]
nfsp_iqn_mean_var_05:  80%|████████  | 2405437/3000000 [6:27:21<1:23:46, 118.29ep/s]
nfsp_iqn_mean_var_05:  80%|████████  | 2405678/3000000 [6:27:23<1:23:40, 118.39ep/s]
nfsp_iqn_mean_var_05:  80%|████████  | 2405919/3000000 [6:27:25<1:23:34, 118.47ep/s]
nfsp_iqn_mean_var_05:  80%|████████  | 2406159/3000000 [6:27:27<1:23:29, 118.54ep/s]
nfsp_iqn_mean_var_05:  80%|████████  | 2406400/3000000 [6:27:29<1:23:23, 118.63ep/s]
nfsp_iqn_mean_var_05:  80%|████████  | 2406639/3000000 [6:27:31<1:23:20, 118.67ep/s]
nfsp_iqn_mean_var_05:  80%|████████  | 2406881/3000000 [6:27:33<1:23:13, 118.78ep/s]
nfsp_iqn_mean_var_05:  80%|████████  | 2407121/3000000 [6:27:35<1:23:09, 118.82ep/s]
nfsp_iqn_mean_var_05:  80%|████████  | 2407360/3000000 [6:27:37<1:23:08, 118.79ep/s]
nfsp_iqn_mean_var_05:  80%|████████  | 2407599/3000000 [6:27:39<1:23:08, 118.76ep/s]
nfsp_iqn_mean_var_05:  80%|████████  | 2407837/3000000 [6:27:41<1:23:05, 118.77ep/s]
nfsp_iqn_mean_var_05:  80%|████████  | 2408076/3000000 [6:27:43<1:23:03, 118.78ep/s]
nfsp_iqn_mean_var_05:  80%|████████  | 2408318/3000000 [6:27:45<1:22:56, 118.89ep/s]
nfsp_iqn_mean_var_05:  80%|████████  | 2408558/3000000 [6:27:47<1:22:53, 118.93ep/s]
nfsp_iqn_mean_var_05:  80%|████████  | 2408797/3000000 [6:27:49<1:22:50, 118.94ep/s]
nfsp_iqn_mean_var_05:  80%|████████  | 2409038/3000000 [6:27:51<1:22:45, 119.00ep/s]
nfsp_iqn_mean_var_05:  80%|████████  | 2409277/3000000 [6:27:53<1:22:42, 119.03ep/s]
nfsp_iqn_mean_var_05:  80%|████████  | 2409517/3000000 [6:27:55<1:22:38, 119.07ep/s]
nfsp_iqn_mean_var_05:  80%|████████  | 2409756/3000000 [6:27:57<1:22:39, 119.01ep/s]
nfsp_iqn_mean_var_05:  80%|████████  | 2409995/3000000 [6:27:59<1:22:38, 118.99ep/s]
                                                                                    
  >>> EXPLOITABILITY @ ep 2,410,000: 1.999974

nfsp_iqn_mean_var_05:  80%|████████  | 2409995/3000000 [6:28:00<1:22:38, 118.99ep/s]
nfsp_iqn_mean_var_05:  80%|████████  | 2410234/3000000 [6:28:02<1:24:32, 116.28ep/s]
nfsp_iqn_mean_var_05:  80%|████████  | 2410475/3000000 [6:28:04<1:24:21, 116.48ep/s]
nfsp_iqn_mean_var_05:  80%|████████  | 2410716/3000000 [6:28:06<1:24:11, 116.65ep/s]
nfsp_iqn_mean_var_05:  80%|████████  | 2410958/3000000 [6:28:08<1:24:01, 116.85ep/s]
nfsp_iqn_mean_var_05:  80%|████████  | 2411196/3000000 [6:28:10<1:23:54, 116.95ep/s]
nfsp_iqn_mean_var_05:  80%|████████  | 2411436/3000000 [6:28:12<1:23:46, 117.09ep/s]
nfsp_iqn_mean_var_05:  80%|████████  | 2411677/3000000 [6:28:14<1:23:37, 117.24ep/s]
nfsp_iqn_mean_var_05:  80%|████████  | 2411917/3000000 [6:28:16<1:23:31, 117.36ep/s]
nfsp_iqn_mean_var_05:  80%|████████  | 2412159/3000000 [6:28:18<1:23:21, 117.53ep/s]
nfsp_iqn_mean_var_05:  80%|████████  | 2412399/3000000 [6:28:20<1:23:14, 117.64ep/s]
nfsp_iqn_mean_var_05:  80%|████████  | 2412640/3000000 [6:28:22<1:23:07, 117.76ep/s]
nfsp_iqn_mean_var_05:  80%|████████  | 2412881/3000000 [6:28:24<1:23:00, 117.88ep/s]
nfsp_iqn_mean_var_05:  80%|████████  | 2413121/3000000 [6:28:26<1:22:54, 117.98ep/s]
nfsp_iqn_mean_var_05:  80%|████████  | 2413361/3000000 [6:28:28<1:22:48, 118.07ep/s]
nfsp_iqn_mean_var_05:  80%|████████  | 2413602/3000000 [6:28:30<1:22:42, 118.17ep/s]
nfsp_iqn_mean_var_05:  80%|████████  | 2413843/3000000 [6:28:32<1:22:35, 118.27ep/s]
nfsp_iqn_mean_var_05:  80%|████████  | 2414084/3000000 [6:28:34<1:22:30, 118.36ep/s]
nfsp_iqn_mean_var_05:  80%|████████  | 2414324/3000000 [6:28:36<1:22:25, 118.43ep/s]
nfsp_iqn_mean_var_05:  80%|████████  | 2414566/3000000 [6:28:38<1:22:18, 118.53ep/s]
nfsp_iqn_mean_var_05:  80%|████████  | 2414808/3000000 [6:28:40<1:22:12, 118.64ep/s]
nfsp_iqn_mean_var_05:  81%|████████  | 2415049/3000000 [6:28:42<1:22:07, 118.72ep/s]
nfsp_iqn_mean_var_05:  81%|████████  | 2415291/3000000 [6:28:44<1:22:00, 118.82ep/s]
nfsp_iqn_mean_var_05:  81%|████████  | 2415532/3000000 [6:28:46<1:21:55, 118.89ep/s]
nfsp_iqn_mean_var_05:  81%|████████  | 2415774/3000000 [6:28:48<1:21:50, 118.98ep/s]
nfsp_iqn_mean_var_05:  81%|████████  | 2416015/3000000 [6:28:50<1:21:45, 119.04ep/s]
nfsp_iqn_mean_var_05:  81%|████████  | 2416255/3000000 [6:28:52<1:21:42, 119.08ep/s]
nfsp_iqn_mean_var_05:  81%|████████  | 2416494/3000000 [6:28:54<1:21:39, 119.10ep/s]
nfsp_iqn_mean_var_05:  81%|████████  | 2416734/3000000 [6:28:56<1:21:36, 119.12ep/s]
nfsp_iqn_mean_var_05:  81%|████████  | 2416977/3000000 [6:28:58<1:21:29, 119.23ep/s]
nfsp_iqn_mean_var_05:  81%|████████  | 2417217/3000000 [6:29:00<1:21:26, 119.26ep/s]
nfsp_iqn_mean_var_05:  81%|████████  | 2417457/3000000 [6:29:02<1:21:23, 119.30ep/s]
nfsp_iqn_mean_var_05:  81%|████████  | 2417698/3000000 [6:29:04<1:21:19, 119.33ep/s]
nfsp_iqn_mean_var_05:  81%|████████  | 2417938/3000000 [6:29:06<1:21:21, 119.24ep/s]
nfsp_iqn_mean_var_05:  81%|████████  | 2418179/3000000 [6:29:08<1:21:17, 119.29ep/s]
nfsp_iqn_mean_var_05:  81%|████████  | 2418423/3000000 [6:29:10<1:21:10, 119.41ep/s]
nfsp_iqn_mean_var_05:  81%|████████  | 2418666/3000000 [6:29:12<1:21:04, 119.49ep/s]
nfsp_iqn_mean_var_05:  81%|████████  | 2418908/3000000 [6:29:14<1:21:00, 119.55ep/s]
nfsp_iqn_mean_var_05:  81%|████████  | 2419148/3000000 [6:29:16<1:20:57, 119.57ep/s]
nfsp_iqn_mean_var_05:  81%|████████  | 2419391/3000000 [6:29:18<1:20:52, 119.66ep/s]
nfsp_iqn_mean_var_05:  81%|████████  | 2419631/3000000 [6:29:20<1:20:50, 119.66ep/s]
nfsp_iqn_mean_var_05:  81%|████████  | 2419871/3000000 [6:29:22<1:20:47, 119.67ep/s]
                                                                                    
  >>> EXPLOITABILITY @ ep 2,420,000: 2.024914

nfsp_iqn_mean_var_05:  81%|████████  | 2419871/3000000 [6:29:24<1:20:47, 119.67ep/s]
nfsp_iqn_mean_var_05:  81%|████████  | 2420111/3000000 [6:29:25<1:22:43, 116.82ep/s]
nfsp_iqn_mean_var_05:  81%|████████  | 2420347/3000000 [6:29:27<1:22:39, 116.88ep/s]
nfsp_iqn_mean_var_05:  81%|████████  | 2420586/3000000 [6:29:29<1:22:32, 117.00ep/s]
nfsp_iqn_mean_var_05:  81%|████████  | 2420827/3000000 [6:29:31<1:22:23, 117.15ep/s]
nfsp_iqn_mean_var_05:  81%|████████  | 2421067/3000000 [6:29:33<1:22:16, 117.29ep/s]
nfsp_iqn_mean_var_05:  81%|████████  | 2421309/3000000 [6:29:35<1:22:07, 117.45ep/s]
